titleId,region,primaryTitle,isAdult,startYear,Genre,averageRating,numVotes,nconst,primaryName,primaryProfession,knownForTitles
tt0062626,BR,Joan of Arc,0,2003,"Drama,Musical",7.9,15,nm0420506,Mark Jelbert,sound_department,"tt3691294,tt4881644,tt0211872,tt0164245"
tt0062751,BG,The Mighty Boosh,0,2003,"Comedy,Fantasy,Musical",6.9,30,nm0421854,Andrew Jepson,"camera_department,cinematographer,editorial_department","tt6600112,tt0272397,tt0176646,tt0118250"
tt0062765,DDDE,Broadway Under the Stars,0,2004,Musical,6.5,20,nm0422091,A. Jerszowa,make_up_department,tt0105164
tt0062774,VE,Episcopaliens,0,2004,"Musical,Short",7.2,34,nm0422195,Gerhard Jessen,"actor,director","tt0014493,tt0127905,tt0128090,tt2356322"
tt0062794,MX,Love Hina Spring Special,0,2001,"Animation,Comedy,Musical",7.5,32,nm0422424,Arwen Jewell,cinematographer,tt0221519
tt0062814,BG,Simon Boccanegra,0,2002,"Drama,Musical",8.2,108,nm0422637,Weiguang Jiang,"director,writer","tt0246470,tt0245053,tt0781485,tt0246649"
tt0062819,IT,Idlewild,0,2006,"Crime,Drama,Musical",8,15,nm0422729,Big Jim,"camera_department,miscellaneous","tt0412546,tt0292588,tt0238724,tt0865295"
tt0062824,HU,Whatever: A Teenage Musical,0,2004,Musical,7.8,5,nm0422764,Florentino Jimenez,camera_department,"tt0184457,tt0175555,tt0482461,tt1151922"
tt0062830,CSHH,2004 Festival Calle 8,0,2004,Musical,7.5,14,nm0422899,Alonso JimÃ©nez,actor,"tt0262163,tt7248474,tt1600706,tt0241097"
tt0062849,DE,Bratz: Passion 4 Fashion - Diamondz,0,2006,"Animation,Fantasy,Musical",8.3,6,nm0423018,MarÃ­a Antonia JimÃ©nez,actress,tt0040814
tt0062864,GB,Gode Save the Gouine,0,2002,"Animation,Musical,Short",5.6,9,nm0423251,T. Jmambergenov,production_designer,tt0117150
tt0062940,GR,Will You Marry Me?,0,2004,"Comedy,Drama,Musical",6.2,6,nm0423917,BÃ¶rje Johansson,"sound_department,actor","tt0111240,tt0114112,tt0177437,tt0365763"
tt0062975,XYU,"Chot [Aaj Isko, Kal Tereko]",0,2004,"Action,Crime,Musical",7.5,35,nm0424162,F.L. John,writer,"tt0164863,tt1649926,tt1213665,tt1475341"
tt0063000,\N,Misty Beethoven the Musical!,1,2004,"Adult,Comedy,Musical",7.2,10,nm0424475,Albert Johnson,set_decorator,"tt0026970,tt0025009"
tt0063035,RO,This Land,0,2004,"Animation,Comedy,Musical",8.2,40,nm0424894,Dave Johnson,actor,"tt0086814,tt0100293,tt0081441,tt0078294"
tt0063045,PL,3 Musketeers - The Musical,0,2003,"Drama,Musical,Romance",5.7,12,nm0425005,Dwayne Johnson,"actor,producer,soundtrack","tt2283362,tt1397514,tt1583421,tt3521164"
tt0063049,AR,Almelund,0,2004,"Comedy,Drama,Musical",6.8,6,nm0425028,Edward Johnson,actor,"tt0337764,tt0396521,tt0328242,tt0119100"
tt0063080,PL,Fama Show Especial,0,2004,Musical,8.8,11,nm0425348,Jennifer Johnson,actress,tt0086720
tt0063083,\N,Gayosity,0,2004,"Musical,Short",5.6,13,nm0425377,Jim Johnson,actor,"tt0050064,tt0052520,tt0050034,tt0047708"
tt0063097,\N,Kimo wa antimo,0,2004,"Comedy,Musical,Romance",7.7,960,nm0425505,Kathy R. Johnson,"visual_effects,production_manager",tt0109178
tt0063116,\N,Notre Dame de Paris - Live Arena di Verona,0,2002,"Drama,Music,Musical",7.7,9,nm0425651,Linda Calvin Johnson,actress,tt0117913
tt0063127,GR,Ringtone Blues,0,2004,"Comedy,Musical,Short",6.7,6,nm0425765,Martin Alan Johnson,actor,tt0101745
tt0063128,TR,Shikaar,0,2004,"Action,Musical,Thriller",7.3,166,nm0425807,Michael Johnson,actor,"tt0072566,tt0159163,tt0181240,tt0057757"
tt0063141,TR,Walt Disney World Christmas Day Parade,0,2003,"Family,Musical",5.3,27,nm0425945,Patrice Johnson,"actor,director,writer","tt2094840,tt1176124,tt0096054,tt0370849"
tt0063142,HU,Veer-Zaara,0,2004,"Drama,Family,Musical",7,72,nm0425967,Paul Johnson,miscellaneous,"tt0362544,tt0181984,tt0165798,tt0139745"
tt0063162,US,Britney Spears Live from Miami,0,2004,"Documentary,Music,Musical",5.6,19,nm0426181,Sandra Johnson,"miscellaneous,casting_department,sound_department","tt0110216,tt0110148,tt0119019,tt0113986"
tt0063185,FI,Karaoke Revolution Volume 2,0,2004,Musical,7.8,18,nm0426357,Tony Johnson,"sound_department,editorial_department,miscellaneous","tt0107822,tt1170358,tt0363771,tt0499549"
tt0063185,PL,Lalon,0,2004,"Drama,Musical",6.6,8,nm0426377,Tyeasis Johnson,actor,tt0080542
tt0063289,JP,20 Centimeters,0,2005,"Comedy,Musical",7.7,7,nm0427205,Kevin J. Jolly,"visual_effects,editorial_department,editor","tt0114508,tt1825683,tt0480249,tt0145487"
tt0063414,US,"Jack, the Last Victim",0,2005,"Crime,Horror,Musical",5.5,39,nm0428235,Howard Jones,"art_department,special_effects","tt0114576,tt0088993,tt0252501,tt0212985"
tt0063437,FI,Maid,0,2004,"Musical,Short",7.6,7,nm0428438,John Randolph Jones,actor,"tt0093748,tt0168629,tt0073802,tt0276919"
tt0063456,JP,Pammal K. Sambandam,0,2002,"Comedy,Musical",7.1,16,nm0428657,Leslie A. Jones,"actor,soundtrack,stunts","tt0285999,tt0098749,tt1893186,tt5445368"
tt0063473,FI,Rok Sako To Rok Lo,0,2004,"Adventure,Musical,Romance",8.8,17,nm0428841,Michael Cadwallader Jones,"visual_effects,art_department,animation_department","tt0892782,tt1446192,tt0230011,tt1001526"
tt0063518,AR,The Words and Music of 'Cold Mountain',0,2003,Musical,4.8,5,nm0429326,Taylor Jones,actor,tt0118025
tt0063587,US,Last Ride,0,2004,"Drama,Musical",6,18,nm0430048,Julia Jordan,actress,"tt0092325,tt2600882,tt0383287,tt0106064"
tt0063615,HU,Simon,0,2004,"Comedy,Drama,Musical",6,5,nm0430282,Anna JordsjÃ¸,actress,tt0275835
tt0063634,AR,We Don't Work,0,2003,"Musical,Short",5.9,32,nm0430395,Gordon Jorgenson,actor,tt0132525
tt0063636,GB,Los 80,0,2004,"Comedy,Drama,Musical",9.6,5,nm0430433,Paul Jorjorian,actor,tt0113691
tt0063674,SUHH,Ergaa ya Said,0,2005,"Comedy,Musical,Romance",6.3,19,nm0430863,Howard Joslin,"production_manager,assistant_director,producer","tt0048750,tt0049406,tt0061811,tt0049470"
tt0063678,AR,Global tango,0,2004,"Documentary,Musical",4.4,5,nm0430931,Paul Jost,composer,"tt1043199,tt0081034"
tt0063722,\N,Sacrifice,0,2005,"Horror,Musical,Sci-Fi",5.1,11,nm0431281,Milenko Jovanovic,"director,writer,cinematographer","tt0298036,tt0300130,tt5409412,tt0180913"
tt0063747,\N,Vadakkum Nathan,0,2006,"Drama,Musical,Romance",8.2,11,nm0431476,Joyanna,actress,tt0113602
tt0063752,\N,The Widower,0,2004,"Drama,Musical",7.4,12,nm0431516,Ed Joyce,cinematographer,tt0164686
tt0063756,\N,CÃ³digo F.A.M.A. 2a. ediciÃ³n,0,2004,Musical,7.5,11,nm0431544,Jean Joyce,"actress,miscellaneous","tt0030694,tt0031772,tt0032048,tt0031860"
tt0063824,HU,Art Thief Musical!,0,2004,"Musical,Short",7.7,9,nm0432295,Tom Julier,visual_effects,"tt0120199,tt0120738"
tt0063847,XWG,Song of the Dead,0,2005,"Horror,Musical",7.2,8,nm0432477,Katie June,actress,"tt1003198,tt0267876,tt0298087,tt0235264"
tt0063977,LI,Hairspray,0,2007,"Comedy,Drama,Musical",6.1,1376,nm0433264,Miina Jutila,"actress,art_department,art_director","tt0168059,tt0284602,tt0164077"
tt0064047,IT,La tartine,0,2004,"Animation,Comedy,Musical",8,6,nm0433891,Mani K.S.,cinematographer,"tt0262279,tt0251999,tt0262803,tt0262726"
tt0064070,XWW,Branson Jubilee,0,2005,Musical,9.5,15,nm0434052,Dimitris Kaberidis,"actor,music_department","tt0238112,tt0303453,tt0224910,tt0332971"
tt0064091,XWW,Cegada de amor,0,2001,"Comedy,Musical",8.6,110,nm0434270,Otis Kadani,actor,tt0067588
tt0064106,AR,CÃ´te d'Azur,0,2005,"Comedy,Musical,Romance",8,10,nm0434396,Mariko Kadono,"art_director,animation_department,art_department","tt2207257,tt0078187,tt1003279,tt0306646"
tt0064132,NO,Makin' It,1,2002,"Adult,Drama,Musical",5.5,26,nm0434772,Karl Kahlmann,actor,"tt0033823,tt0033303,tt0035619,tt0035563"
tt0064177,PT,Acapulco fest 2004,0,2004,Musical,8.3,80,nm0435280,Nora Kajantie,"producer,actress,writer","tt2835672,tt8960170,tt0193741,tt0388318"
tt0064232,US,The Clan,0,2005,"Comedy,Musical",8,10,nm0435781,Georgio Kalimanis,actor,tt0099445
tt0064263,\N,Dobara,0,2004,"Drama,Musical",6.5,8,nm0436033,Tapani KalliomÃ¤ki,actor,"tt1145479,tt0113662,tt1433826,tt0159168"
tt0064285,\N,It's Good to Be in D.C.,0,2004,"Animation,Comedy,Musical",6.1,8,nm0436251,Kaludi Kaludov,actor,tt0194436
tt0064298,IT,The Lullaby of Broadway: Opening Night on 42nd Street,0,2001,Musical,8,5,nm0436337,Hing-Yin Kam,actor,"tt0300620,tt0092263,tt0185188,tt0089374"
tt0064299,ES,Madhoshi,0,2004,"Drama,Musical,Mystery",8.9,7,nm0436348,Peter Kam,"composer,music_department,soundtrack","tt0454914,tt0913968,tt1123373,tt1718199"
tt0064328,XWG,The Singing Biologist,0,2004,Musical,7.5,17,nm0436637,Elle Kamihira,"writer,director,camera_department","tt0104538,tt0130859,tt10101220"
tt0064337,BR,Tumsa Nahin Dekha,0,2004,"Musical,Romance",7.8,27,nm0436744,Artyom Kaminsky,actor,"tt0092256,tt0099862,tt0092526,tt1063687"
tt0064351,FI,West Hollywood Story,0,2004,"Comedy,Musical,Short",8.1,810,nm0436870,Tatsuhiko Kamoi,writer,"tt0073207,tt0171444,tt8086892,tt6462346"
tt0064365,DK,"Cheer Up, Sleepy Jean",0,2004,"Comedy,Musical,Short",6.7,19,nm0436984,GÃ¼lsÃ¼n Kamu,actress,"tt0306245,tt0413340,tt0277773,tt0220593"
tt0064452,\N,Cleopatra,0,2003,Musical,5.2,188,nm0437918,Peter Kanter,"production_designer,art_department,art_director","tt0233559,tt0082244,tt0116839,tt0144637"
tt0064505,CO,Vishwa Thulasi,0,2004,"Drama,Musical,Romance",7.8,8,nm0438260,J. Stein Kaplan,"producer,assistant_director,production_manager","tt0074156,tt0082379,tt0069945,tt0076064"
tt0064653,IT,Dance,0,2004,"Drama,Musical,Romance",8.1,37,nm0439706,Dotti Karlstein,"actress,casting_director,miscellaneous","tt0077614,tt0119848"
tt0064665,RO,Hollywood,0,2004,"Drama,Musical,Short",6.9,16,nm0439789,Jacques Karnas,"assistant_director,production_manager","tt0061113,tt0256080,tt0141658,tt0215709"
tt0064775,SE,Hanggang kailan,0,2004,"Drama,Music,Musical",7.3,83,nm0440847,Kenneth Kassel,"casting_department,casting_director,actor","tt0161084,tt0113948,tt0113950,tt0390463"
tt0064775,HU,Joha Al-Masri,0,2002,"Comedy,Fantasy,Musical",6.6,17,nm0440851,Steven C. Kassel,actor,tt0138703
tt0064803,\N,Hei me tervataan,0,2004,"Comedy,Musical",7.2,5,nm0441172,Rino Katase,actress,"tt0228851,tt0204750,tt0228482,tt0225882"
tt0064810,HU,Nephi & Laban,0,2003,Musical,4.8,5,nm0441213,Amazigh Kateb,"actor,composer,director","tt4520338,tt0183026,tt3407316,tt0117544"
tt0064816,BE,Karaoke Revolution Volume 3,0,2004,Musical,7,11,nm0441274,John Kathrein,miscellaneous,tt0183816
tt0064860,NL,Shukriya: Till Death Do Us Apart,0,2004,"Drama,Family,Musical",6.9,15,nm0441584,Elliot Katt,actor,tt0143016
tt0064866,JP,A Trip to the Orphanage,0,2004,"Drama,Musical,Short",6.5,31,nm0441674,Dean B. Katz,art_department,"tt0119695,tt0114369,tt0120812,tt0113845"
tt0064919,TR,Hit popular,0,2004,Musical,7.5,36,nm0442182,Joseph Kaufman,producer,"tt0398712,tt0091781,tt4695098,tt0074156"
tt0064990,BE,In Her Mother's Eyes,0,2001,"Musical,Short",6.6,16,nm0442660,Kavitha,actress,"tt2795938,tt7294534,tt0959281,tt0318797"
tt0065075,ES,Ichabod!,0,2004,"Family,Musical",8.6,648,nm0443515,Leonid Kayurov,actor,"tt0083273,tt0078104,tt0175970,tt0261319"
tt0065079,DE,Shadow of the Eagle,0,2005,"Drama,History,Musical",7.1,33,nm0443544,Yevgeni Kazakov,miscellaneous,tt0131102
tt0065083,IT,Minouche,0,2001,"Musical,Short",6.6,7,nm0443608,A. Kazansky,cinematographer,tt0264831
tt0065088,XWG,The Married Woman,0,2005,"Drama,Musical,Romance",7.4,18,nm0443689,Caroline Kazlas,camera_department,"tt0094416,tt0165607,tt0303284,tt0147612"
tt0065097,PT,Sera di settembre,0,2001,"Musical,Short",8.2,30,nm0443758,Amanda Keable,costume_department,"tt1366312,tt0241025,tt0449010,tt1174732"
tt0065180,FI,Musical for millioner,0,2002,"Documentary,Musical,Short",6.7,14,nm0444568,Henry Keemer,actor,tt0156152
tt0065214,PE,West Bank Story,0,2005,"Comedy,Musical,Romance",6.4,11,nm0444903,Mariette Keglevich,actress,tt0022965
tt0065234,JP,Dress Code,0,2004,"Musical,Short",7,27,nm0445166,Kris Keiser,"producer,miscellaneous","tt0073282,tt0076543"
tt0065238,PL,Fold,0,2004,"Musical,Short",7.7,314,nm0445191,Horst Keitel,"actor,director","tt1758710,tt4382538,tt0075502,tt1322368"
tt0065266,HU,Tralala,0,2004,"Musical,Short",5.2,91,nm0445363,Vieno Kekkonen,"actress,soundtrack","tt0048214,tt0050831,tt0047089,tt0137028"
tt0065361,GB,Big Babies,0,2004,"Musical,Short",8.3,108,nm0445816,Linda Kellerman,"art_department,miscellaneous","tt0105169,tt1645080"
tt0065374,PL,Felix the Cat Saves Christmas,0,2004,"Animation,Family,Musical",3.8,26,nm0445921,Jay Kelley,"cinematographer,actor,camera_department","tt1058104,tt6274696,tt0332071,tt0829296"
tt0065397,FI,Pyaar Mein Twist,0,2005,"Comedy,Drama,Musical",7.8,88,nm0446114,Dorothy Kellogg,actress,"tt0040002,tt0050424,tt0045810,tt0038008"
tt0065398,HU,Ritmo & Furia,0,2004,"Action,Musical,Short",4.3,13,nm0446146,Jack Kellum,producer,"tt0177644,tt1454600,tt0163963"
tt0065408,DK,The Woman of Ahhs,0,2008,"Comedy,Drama,Musical",4.1,517,nm0446243,Calvin Kelly,writer,"tt0072519,tt0078607,tt0068128,tt0071042"
tt0065421,JP,AD/BC: A Rock Opera,0,2004,"Comedy,Musical,Short",7.6,7,nm0446375,Eric Kelly,"art_department,actor,set_decorator","tt0452681,tt1155056,tt0385267,tt1748227"
tt0065443,\N,Celebrate the Sound of Music,0,2005,"Documentary,Musical",7.5,8,nm0446574,Kevin Kelly,"actor,editor,miscellaneous","tt1125849,tt3960686,tt0185103,tt0261495"
tt0065495,US,Pastorelas de Navidad,0,2004,"Documentary,Musical",7,13,nm0447123,Jane Kelton,actress,"tt0083540,tt0082255"
tt0065506,IE,Sensualidad grupera,0,2004,Musical,5.9,58,nm0447202,Reza Kemestari,actor,tt0157117
tt0065522,\N,Johnny Maybe & the Porn Star,0,2004,"Musical,Short",6.3,52,nm0447421,Plona Kemper,actress,tt0217567
tt0065525,RO,Walela: Live in Concert,0,2004,Musical,7.8,13,nm0447449,Stefan Kempf,"cinematographer,actor","tt0395547,tt0209910,tt0162978"
tt0065547,AT,La furia de Vicente Fernandez,0,2004,"Documentary,Musical",8.5,26,nm0447687,Moises Kendler,"director,writer,assistant_director","tt0184709,tt0210743,tt0062352"
tt0065550,TR,Itse valtiaat - Urheilumusikaali,0,2004,"Animation,Comedy,Musical",6.5,8,nm0447740,Leopold Kendzierski,"camera_department,art_department","tt0806910,tt0173603,tt0975676,tt0793361"
tt0065574,\N,Princess Raccoon,0,2005,"Comedy,Fantasy,Musical",6.7,40,nm0448107,Joanna Kennedy,"miscellaneous,script_department","tt1038686,tt1263670,tt0800308,tt0479537"
tt0065597,NL,In Tune with the Time,0,2004,"Comedy,Musical",8.2,185,nm0448352,Tamara Kennedy,actress,"tt7336500,tt0477513,tt0088621,tt0238793"
tt0065602,US,Search for a Star in a Million,0,2005,"Game-Show,Music,Musical",6.9,28,nm0448388,William P. Kennedy,writer,tt0103112
tt0065702,IT,Blue Rodeo: Palace of Gold,0,2002,Musical,4.3,2362,nm0449216,Roeland Kerbosch,"director,writer,producer","tt0848246,tt0064464,tt0108504,tt0326570"
tt0065702,TR,Cerro do Jarau,0,2005,"Action,Comedy,Musical",6.6,86931,nm0449220,Aurelio Kerbs,"camera_department,transportation_department,producer","tt0271701,tt0320558,tt0120274,tt0091429"
tt0065738,FR,Iberia,0,2005,"Documentary,Musical",8,30,nm0449536,Christine Kerner,actress,"tt0041026,tt0088519,tt0098842"
tt0065782,BR,Dreamgirls,0,2006,"Drama,Music,Musical",7.5,2023,nm0449984,Irvin Kershner,"director,cinematographer,actor","tt0110725,tt0080684,tt0086006,tt0100502"
tt0065794,\N,Library Majnu,0,2005,"Musical,Short",5.8,16,nm0450068,Veikko Kerttula,"director,writer,actor","tt0085739,tt0493166,tt1448366,tt0232645"
tt0065819,FR,Paris romance,0,2004,"Documentary,Musical",7.9,18,nm0450258,Georges Kessel,"writer,miscellaneous","tt0048437,tt0036251,tt0034919,tt0048608"
tt0065918,IT,Still Water,0,2005,"Comedy,Drama,Musical",8.1,44,nm0451214,Gary Khan,"director,writer,art_director","tt0144470,tt10364104,tt0257147,tt0276913"
tt0065945,PL,Main Aisa Hi Hoon,0,2005,"Drama,Family,Musical",8.5,15,nm0451404,Dattaram Khanvilker,camera_department,"tt0041619,tt0046164"
tt0066030,BR,The Wayward Cloud,0,2005,"Comedy,Drama,Musical",6.5,1420,nm0452338,Roland Kieber,actor,"tt0105931,tt0108979,tt9731750,tt0178580"
tt0066030,IT,U-Carmen eKhayelitsha,0,2005,"Drama,Musical,Romance",6.3,247,nm0452355,Hans Kieselbach,costume_designer,"tt0236025,tt0236820,tt0232870,tt0033182"
tt0066050,FI,Glorious Mail,0,2005,"Comedy,Musical",6.4,37,nm0452560,Phil Kieran,"location_management,producer","tt0118601,tt0220506,tt0337721,tt0236348"
tt0066083,XWG,The 2 Sides of the Bed,0,2005,"Comedy,Musical,Romance",9.3,9,nm0452895,Allan Kila,actor,tt0048960
tt0066096,DK,Plastilina Mosh: Nalguita,0,2005,"Comedy,Crime,Musical",7.6,16,nm0453018,Mark Kilgallon,actor,tt0115740
tt0066096,GR,Priyamana Thozhi,0,2003,"Drama,Musical,Romance",7.8,70,nm0453024,Patricia Kilgarriff,"actress,miscellaneous","tt0203259,tt0098844,tt0888006,tt2103188"
tt0066116,US,American Idol,0,2002,Musical,6.9,8,nm0453235,Nora Killoran,"production_manager,producer,miscellaneous","tt0981072,tt0473488,tt0274812,tt0203536"
tt0066122,SUHH,La gran noche de Juan Gabriel,0,2004,Musical,8.2,5,nm0453273,Kevin Kilner,actor,"tt0252866,tt0350028,tt0123816,tt0356470"
tt0066130,GB,Bir yildiz tutuldu,0,2003,"Comedy,Drama,Musical",8.4,9,nm0453368,Angelique Kim,actress,tt0138433
tt0066184,PT,Kiss Kis Ko,0,2004,Musical,6.4,7,nm0453807,Jeffrey Kimball,"music_department,producer,camera_department","tt0114478,tt0119217,tt2310157,tt0106489"
tt0066186,XWG,Little John,0,2001,"Action,Fantasy,Musical",8.4,30,nm0453830,Stuart Kimball,"music_department,actor,soundtrack","tt6644038,tt7112342,tt0088194"
tt0066214,PL,Vicente Fernandez; La trayectoria,0,2004,"Documentary,Musical",7.7,22,nm0454106,Motoyasu Kimura,"producer,actor","tt0143203,tt0077463,tt0082280,tt0073207"
tt0066222,HU,Today Is Maria's Day,0,2005,"Drama,Fantasy,Musical",7.6,10,nm0454174,Don Kincade,"miscellaneous,location_management","tt0118548,tt0186566,tt0309377,tt0327056"
tt0066333,US,CamarÃ³n: When Flamenco Became Legend,0,2005,"Biography,Drama,Musical",5.6,136,nm0455000,Lisa King,"manager,miscellaneous,producer","tt0112860,tt0081656,tt0081646,tt0083201"
tt0066412,TW,Gimme the Mike,0,2003,Musical,6.4,18,nm0455575,Howard Kingston,"miscellaneous,production_manager,producer","tt0426372,tt0123351,tt0278548,tt0435995"
tt0066430,XWG,Banaras,0,2006,"Drama,Musical",6.9,39,nm0455802,Jari Kinnunen,miscellaneous,tt0106167
tt0066448,SE,Lucky: No Time for Love,0,2005,"Drama,Musical,Romance",7.7,15,nm0455926,William Kinsolving,writer,"tt8760884,tt0068571"
tt0066469,GB,Grandi domani,0,2005,"Musical,Romance",9,21,nm0456128,Cheryl Kirby,actress,"tt0112095,tt0117191,tt0114987"
tt0066476,SUHH,Dog Given Rights,0,2003,"Comedy,Musical,Short",9.7,4293,nm0456219,Robert Kirby,,"tt0264013,tt1310674"
tt0066502,NL,Bobby Darin Singing at His Best,0,2004,Musical,6.8,43,nm0456485,James T. Kirk,"actor,miscellaneous","tt0120370,tt2366127,tt2503358"
tt0066511,ES,Dean Martin: Memories Are Made of This,0,2003,Musical,4.7,63,nm0456541,Robert Wellington Kirk,actor,tt0066335
tt0066511,BE,Dorothy Dandridge: Singing at Her Best,0,2003,Musical,7,15,nm0456551,Simon Kirk,"actor,writer","tt0328033,tt0304295,tt0410990,tt0304294"
tt0066516,AR,Hanan,0,2004,"Action,Drama,Musical",6.2,15,nm0456605,Shirley Kirkes,"actress,miscellaneous","tt0118548,tt0112896,tt0101862,tt0101912"
tt0066543,SE,Acorn Antiques: The Musical,0,2006,"Comedy,Drama,Musical",6.2,5,nm0456881,Ernst Kirsch,"composer,soundtrack",tt0030103
tt0066554,IT,Das Rheingold,0,2003,Musical,7.7,138,nm0456963,Susanne Kirschner,sound_department,"tt0184129,tt0122829,tt0216765,tt0119820"
tt0066578,US,Vechera na khutore bliz Dikanki,0,2001,"Comedy,Fantasy,Musical",6.6,21,nm0457165,Rodman Kiser,special_effects,"tt0106977,tt0120324,tt0164181,tt1137450"
tt0066613,ES,"Tango salÃ³n, confiterÃ­a La Ideal",0,2004,"Documentary,Musical",5.7,17,nm0457517,Kazumi Kitahara,actress,tt0069625
tt0066639,HU,Boss'n Up,0,2005,"Drama,Musical",8.6,8,nm0457669,Shane Kitchener,"transportation_department,camera_department","tt4680980,tt8826128,tt1880399,tt0144084"
tt0066654,BR,The Girl I Used to See Who Stole My Love from Me,0,2003,"Comedy,Musical,Short",7.9,8,nm0457735,Otto Kitsinger,camera_department,tt0201910
tt0066691,CA,Tracey Ullman: Live and Exposed,0,2005,"Comedy,Documentary,Musical",8.4,12,nm0457898,Hannu Kivinen,actor,"tt0106063,tt1352964,tt1508957,tt0097562"
tt0066769,CA,No Entry,0,2005,"Comedy,Drama,Musical",7.4,28,nm0458500,Evyen Klean,"music_department,art_department,producer","tt1291580,tt2396589,tt0443632,tt0157503"
tt0066818,\N,FÃ©lix Leclerc,0,2005,"Drama,Musical",7.6,141,nm0458897,Melissa Klein,actress,tt0096501
tt0066852,CH,Memoryman 1,0,2005,Musical,8,464,nm0459339,Dzintra Kletniece,actress,"tt0084141,tt0089818,tt0475100,tt0301277"
tt0066857,US,Floribella,0,2005,"Family,Fantasy,Musical",6.4,13,nm0459398,Dmitri Kleyman,actor,tt0061876
tt0066867,JP,Ninjatune Recordings Zen TV,0,2004,Musical,6.5,21,nm0459510,Celina KlimczakÃ³wna,actress,"tt0050282,tt0048243,tt0044911,tt0045032"
tt0067039,PL,Kurt Carr Project: One Church,0,2005,"Documentary,Musical",7.4,11,nm0461340,JÃ¼rgen Knop,"writer,actor,assistant_director","tt1027786,tt1290481,tt0066116,tt0183918"
tt0067083,\N,Perhaps Love,0,2005,"Drama,Musical,Romance",4.9,1206,nm0461642,Ken Knox,actor,"tt0053651,tt0052846,tt0169062"
tt0067093,GR,Who's the Top?,0,2005,"Comedy,Musical,Short",7.4,7,nm0461715,Helle Knudsen,actress,tt0193455
tt0067128,SI,The Butcher and the Housewife,0,2005,"Comedy,Musical,Short",8.6,33,nm0462120,Joan Koberg,miscellaneous,tt0345853
